comment_id,video_id,parent_id,text,predicted_discourse_act,gold_label,off_topic_flag,annotation_notes
UgxAr0Gs44xe-paRvdV4AaABAg,QK01ROEqJ1A,TOP_LEVEL,Keren banget kekuasaan allah,Praise,Praise,NO,
UgyZgt-afVRohpP7qCp4AaABAg,FjFsx6iQE3Y,TOP_LEVEL,Bagus ni channel.. Mudah di pahami,Praise,Praise,NO,
UgzUlIJifOHnrq3_lrZ4AaABAg,QK01ROEqJ1A,TOP_LEVEL,"Nonton dari awal samapai akhir bingung sendiri msh g paham dg teori luas alam semesta, but ujungnya itu loh yg jadi inti yg bnr bnr sesungguhnya

Terima kasih atas ilmu nya",Praise,Praise,NO,
UgxnWq5iyRfEj5qgph14AaABAg.8t-XMkkmssy8uktwNQXp6n,YljSXjd4lnk,UgxnWq5iyRfEj5qgph14AaABAg,"Makasih infonya kak... Membantu banget, ??????",Praise,Praise,NO,A1=Praise; A2=Question. Adjudicated as Praise because the text contains a stronger cue for the primary function (Praise).
UgwkLkSU_4zBP350AlV4AaABAg.8zYP4iaylic8zZHb9zYT6S,impJiSfof9E,UgwkLkSU_4zBP350AlV4AaABAg,"Rasulullah memang hebat, kamu yg sampah. Ilmuwan sudah berusaha, situ ga ngapa2in berani bilang b aja",Praise,Praise,NO,A1=Disagreement; A2=Praise. Adjudicated as Praise because the text contains a stronger cue for the primary function (Praise).
UgxrRmKUTytJjzvhW4p4AaABAg.9DBVU7sDJNA9FDXaopjHdE,QK01ROEqJ1A,UgxrRmKUTytJjzvhW4p4AaABAg,Gua suka Mempelajari Ilmu angkasa dan ilmu sejarah,Praise,Experience,NO,A1=Experience; A2=Opinion. Adjudicated as Experience based on the dominant communicative function.
UgzvxuX6nfa7kbjM95B4AaABAg,iyJeozHhvJI,TOP_LEVEL,Bagus malah bakso,Praise,Praise,NO,
UgydzJpfs0ks2Mg7Qxh4AaABAg,QK01ROEqJ1A,TOP_LEVEL,seperti biasa terima kasih kog gk ada ??,Praise,Praise,NO,A1=Praise; A2=Question. Adjudicated as Praise because the text contains a stronger cue for the primary function (Praise).
UgwFI2YGGvzWjOhG88x4AaABAg.8_DllOhkwQT8jZfyt3MIyX,FjFsx6iQE3Y,UgwFI2YGGvzWjOhG88x4AaABAg,"org indo sukanya ketawa, ga suka mikir",Praise,Disagreement,NO,A1=Disagreement; A2=Opinion. Adjudicated as Disagreement based on the dominant communicative function.
UgzOldurlCHbq_OsRFB4AaABAg.8zZk_kxqHZe8zaVByAkc3W,QK01ROEqJ1A,UgzOldurlCHbq_OsRFB4AaABAg,"@apriandiwarikudoro8290 ok terima kasih
Infonya
Gua mau baca aahh",Praise,Praise,NO,A1=Opinion; A2=Praise. Adjudicated as Praise because the text contains a stronger cue for the primary function (Praise).
Ugx8Sp60EiQm-0sgjch4AaABAg.8opZz5K-lqa8opiSXnresb,5_9wU8yJZ8w,Ugx8Sp60EiQm-0sgjch4AaABAg,Mantap Jiwa contohnya lu ngeliat ortu lu menang haji lu bakal ngaceng bro?,Praise,Question,NO,
UgxqzO3ONjbTEy9eQ-h4AaABAg.9HrjNGzjSE39IAWbFS8rxT,21seK8tKSYI,UgxqzO3ONjbTEy9eQ-h4AaABAg,Mantap,Praise,Praise,NO,
Ugx58CBp7cSCPJjnCix4AaABAg,QK01ROEqJ1A,TOP_LEVEL,"kenapa gue baru tau channel ini, keren banget dah gue suka tentang ilmu2 ini. Langsung auto subscribe",Praise,Question,NO,A1=Praise; A2=Question. Adjudicated as Question because the text contains a stronger cue for the primary function (Question).
UgxNaiIttc4UJvn0kSh4AaABAg,impJiSfof9E,TOP_LEVEL,"Saya sebagai orang yang suka menacri fakta2 menarik tentang luar angkasa merasa terharu akhirnya bisa lihat juga black
hole asli",Praise,Experience,NO,A1=Experience; A2=Opinion. Adjudicated as Experience based on the dominant communicative function.
Ugz948oiS5IBsJ1LmsB4AaABAg.9SWBKTyBgZW9SmX1hdVR9k,T9ttUfGG7EE,Ugz948oiS5IBsJ1LmsB4AaABAg,Wow.. Lu punya logika bro? Setinggi apa logika lu?,Praise,Question,NO,
UgyKPQ2WZ5D91l1xhkx4AaABAg.9MH_uJZim3E9MIPNTrvo4V,rha05J96bOM,UgyKPQ2WZ5D91l1xhkx4AaABAg,"@lilikmuhadi7087 koreksi :
Gua = lubang",Correction,Correction,NO,A1=Correction; A2=Opinion. Adjudicated as Correction because the text contains a stronger cue for the primary function (Correction).
Ugjlgedf65ufEHgCoAEC.8Apu9PKYCuW8tSGQp58SAc,H_5TPzquRyo,Ugjlgedf65ufEHgCoAEC,"Karna, 1 tahun sebenarnya bukan 365 Hari namun 365.25 Hari. Kalender Kita hanya memioiki 365 Hari pertahun bukan 365.25 . Setelah 4 tahun, kalender Kita udh meleset Satu Hari. Untuk menutupinya Kita menambahkan Satu hari",Correction,Correction,NO,
UgxCbSyJ4iNHXXfIqTl4AaABAg.8jSEtxC1fc08naSogThhQk,qis44fqpuAU,UgxCbSyJ4iNHXXfIqTl4AaABAg,"Min, kata ilmuan mitokondria itu kan sebenarnya bukan bagian asli dari tubuh kita, itu hanya virus yg dulu menginfeksi nenek moyang kita. Berarti kita ini bukan manusia sepenuhnya dong ?",Correction,Question,NO,
Ugzw2JLC3j_F-DpaOJh4AaABAg.8dHEXqNOCN88dI8SAfhEdH,dghOCZmSEUQ,Ugzw2JLC3j_F-DpaOJh4AaABAg,"Abidin Boy Semakin banyak cahaya yg digunakan bumi (lampu2 gedung), semakin kalah jumlah bintang. Sebenarnya bintangnya sih masih ada",Correction,Correction,NO,
UgzJd6lt6mHlcvX3q5J4AaABAg,QK01ROEqJ1A,TOP_LEVEL,Teori saya..adalah:manusia hanya terputar dgn pikiran otak manusia dan sudut pandang terjauh manusia hingga tdk mengetahui batas alam semesta ini.dan menemukqn jalan buntu..padahal kita cuman terputar dialam ini hanya dalam lingkup ini saja..tetapi pikiran dan otak kita saja yg membawa cara berpikir menjadi sangat jauh..sebenarnya hanya ditempat saja..,Correction,Opinion,NO,A1=Opinion; A2=Correction. Adjudicated as Opinion based on the dominant communicative function.
UgzMtI--dATfn0CpfiB4AaABAg,YxgOhIQJX3Q,TOP_LEVEL,"Sebenarnya ada pesawat yang bisa keluar ke angkasa, sebenarnya ada di tahun 2020",Correction,Opinion,NO,A1=Opinion; A2=Correction. Adjudicated as Opinion based on the dominant communicative function.
Ugy41_xSOWE5jxQXZ2d4AaABAg.8eDiX5on4LJ8eI-FKb9Mp1,21seK8tKSYI,Ugy41_xSOWE5jxQXZ2d4AaABAg,Haha males aja bro gua jelasinnya.. apa sekolah tinggi2 hahah percuma di bodoni tok mas sekolah tinggi2 .. ntar juga situ tau mas yg sebenarnya.. ntar kalo udh nyadar hubungi ane ya mas,Correction,Experience,NO,A1=Disagreement; A2=Question. Adjudicated as Experience because the text contains a stronger cue for the primary function (Experience).
UgwKZnuMUQUyNYfEi814AaABAg.8j-69LuA7l08j7KoptKJvj,T9ttUfGG7EE,UgwKZnuMUQUyNYfEi814AaABAg,"Ponce DeLion aku gk bilang dia salah dan aku gk bilang aku benar. Aku bilang belajar agar tidak ""salah paham"". Lagian yg dia berikan hanya terjemahan ayat, apakah kita akan mengikuti apa yg tertulis pada ayat tsb? Pdhal sebenarnya dari terjemahan yg hanya terdiri beberapa kalimat itu memiliki arti yg luas. Paham maksud ane?",Correction,Question,NO,
Ugzt36QOM3QN-Qrs4h54AaABAg.9OhEWkhSxtr9OoHmEIH282,21seK8tKSYI,Ugzt36QOM3QN-Qrs4h54AaABAg,"Isaac Newton menemukan hukum gravitasi, yang mampu menjelaskan gerak benda langit yang diketahui saat itu. Dia juga menunjukkan bahwa hukum yang sama juga yang menyebabkan benda sehari-hari jatuh ke bawah.

Newton menulis bahwa dia belum dapat menemukan penyebab gravitasi & menolak untuk berspekulasi. Kaum Bumi datar menjadikan hal tersebut sebagai bukti Newton berbohong dan sebenarnya tak tahu gravitasi. Mereka salah. Hanya karena Newton tak tahu penyebab gravitasi, bukan berarti gravitasi salah.


Tahun 1687, Isaac Newton menulis buku  Philosophiæ Naturalis Principia Mathematica yang menjelaskan hukum gerak, hukum gravitasi universal, dan penurunan hukum gerak planet Kepler.

Pada edisi keduanya yang diterbitkan tahun 1713, Newton menambahkan esai General Scholium. Di sini Newton membuat pernyataan hypotheses non fingo yang terkenal. Dia mengatakan belum dapat menemukan penyebab dari sifat-sifat fenomena gravitasi yang diketahuinya, dan menolak untuk berspekulasi.

Singkatnya, Newton mengetahui bagaimana gravitasi bekerja sesuai dengan hukum gravitasi universalnya. Dia hanya tak mengetahui apa yang menyebabkannya. Hanya karena Newton tak tahu penyebabnya, bukan berarti hukum gravitasi universal Newton itu salah.

Dan gravitasi di jelaskan oleh sains modern bahwasanya Gravitasi muncul karena materi memiliki massa. Semakin besar massa suatu materi, maka semakin besar pula gravitasi materi tersebut. Fenomena gravitasi dapat dijelaskan secara sederhana seperti cekungan pada selembar selimut, yang terjadi diakibatkan benda benda yang ditaruh di atasnya.

Belajar lagi jangan ke canduan nonton FE101 ntar jadi bego ??",Correction,Question,NO,A1=Correction; A2=Question. Adjudicated as Question because the text contains a stronger cue for the primary function (Question).
UgxgcBwQ7mHl-E_OuvR4AaABAg.8jjqMTVBmyf8nf60CN6xJz,21seK8tKSYI,UgxgcBwQ7mHl-E_OuvR4AaABAg,Max's 69 sebenarnya jika Anda jenius Anda pasti bisa menjelaskan semua yang di Channel tersebut secara Logic,Correction,Opinion,NO,A1=Opinion; A2=Correction. Adjudicated as Opinion based on the dominant communicative function.
Ugxyo3l5uSxmlKs3gLh4AaABAg.9gWBREzwh4X9ijBfiaYWZM,21seK8tKSYI,Ugxyo3l5uSxmlKs3gLh4AaABAg,"@gudangnyabacan 
USGS : Ya, begitulah USGS milik USA untuk meneliti tentang BUMI dengan yang sebenarnya, USGS  Bukan untuk Kebohongan.!!! Hasil kerja USGS untuk kepentingan USA, Hasil Kerja USGS tidak diberitakan/tidak dipublikasikan.!!!",Correction,Disagreement,NO,
Ugw3fHqgP48iOkVpHSF4AaABAg,t5SaFgSaM_M,TOP_LEVEL,sebenarnya kita akan selalu ada di bumi dan tidak akan berpindah ke planet lain sebelum tuhan menghancurkan semuanya:),Correction,Opinion,NO,A1=Opinion; A2=Correction. Adjudicated as Opinion based on the dominant communicative function.
UgxLZR_vrS1F0ULGJ7R4AaABAg,YxgOhIQJX3Q,TOP_LEVEL,"Sebenarnya








Gpp",Correction,Opinion,NO,A1=Opinion; A2=Correction. Adjudicated as Opinion based on the dominant communicative function.
UgwIVCh4tvXpu8msBql4AaABAg.A2J-gxh8fI0A3F3ruR6vV8,QK01ROEqJ1A,UgwIVCh4tvXpu8msBql4AaABAg,Pengetahuan fiksi di bawa ke irl tuh agak dongo sebenarnya,Correction,Disagreement,NO,A1=Disagreement; A2=Correction. Adjudicated as Disagreement based on the dominant communicative function.
UggDovF9_3aUo3gCoAEC.8MR6vsK1j_B8OCP9TgoTZT,FjFsx6iQE3Y,UggDovF9_3aUo3gCoAEC,"Karuta Roromiya iya manusia sekarang sudah pintar, makanya jumlah manusia yang sadar akan konspirasi bumi datar sudah mulai bertambah meski masih perlahan. Justru kalau kita mau menyelidiki lebih dalam sebelum adanya teori bumi bulat, teori bumi datar sebenarnya sudah jauh duluan muncul. Bedanya teori ini tidak diajarkan di sekolah. Kamu juga pasti mempertanyakan apa tujuan elit untuk membohongi kita semua selama 500 tahun terakhir? Saya bisa kasih referensi presentasinya di channel youtube Flat Earth 101. Intip aja sedikit-sedikit, setelah itu balik lagi kepada pemikiran kamu mau terima atau tidak.",Correction,Experience,NO,A1=Disagreement; A2=Question. Adjudicated as Experience because the text contains a stronger cue for the primary function (Experience).
UgyCTIODT2jj2dcqM5J4AaABAg,0QCq6GPY8kQ,TOP_LEVEL,Koreksi bro.. itu yg tampilkan bukan kapal tanker,Correction,Correction,NO,A1=Correction; A2=Opinion. Adjudicated as Correction because the text contains a stronger cue for the primary function (Correction).
UghCQd4Id3Ez23gCoAEC,PEbhbW4rgy4,TOP_LEVEL,Min sebenarnya apa fungsi dari bulu/rambut yang akan tumbuh ketika kita sudah pubertas :x,Correction,Question,NO,
UgylH9mlTywACxmWnq54AaABAg,QK01ROEqJ1A,TOP_LEVEL,"Kita sebenarnya tinggal di sebuah bunga dan bunga tersebut dibawa oleh seekor gajah,kalo tempat kita gempa artinya gajah tersebut tersandung",Correction,Experience,NO,A1=Opinion; A2=Correction. Adjudicated as Experience because the text contains a stronger cue for the primary function (Experience).
UgzCFVcq5hn26kEJvfd4AaABAg.9RzJ7zO62FA9Vt_3olDRQG,QK01ROEqJ1A,UgzCFVcq5hn26kEJvfd4AaABAg,"@12soldiers88 jangan bilang lu malas membaca lagi ya fir, karena sudah gue jelaskan sedetail. Kalau lu malas baca maka lu rugi dan tetap akan jadi kafir tolol ????????, lu katakan *ini baru 1 bab yesaya belum perjanjian baru* ???? gue *ketawa sebenarnya kitab yesaya itu milik siapa fir, kalian para kafir Kristen hanyalah pencuri kitab orang Yahudi yakni tanakh di tulis dengan original teks yakni bahasa ibrani bukan bahasa terjemahan*

 _Mau lu punya seribu alkitab pun kalau itu hanyalh terjemahan lebih baik buang ke tong sampah. Karena itu tak berarti di dunia akademisi._",Correction,Question,NO,A1=Disagreement; A2=Question. Adjudicated as Question because the text contains a stronger cue for the primary function (Question).
UgzcVo_5lWz7QWdPqZp4AaABAg.9KTGaRE5hEi9LM6A0FEPx_,21seK8tKSYI,UgzcVo_5lWz7QWdPqZp4AaABAg,@MerahPutih14 Matahari bergerak lho sebenarnya di heliosentris,Correction,Correction,NO,
UghV0dX7DPDkWngCoAEC.8HkQxtPMV7i8Qj4oS86wr5,FjFsx6iQE3Y,UghV0dX7DPDkWngCoAEC,"ini pada ngomongin agama aja, agama ga ada yang dari tuhan agama itu buatan manusia, tuhan kita 1 bukan 5 terserah mau di sembah dengan cara bagaimana pun yang penting sembahnya cuma ke dia. sebenarnya kalo sains di sangkut pautkan dengan agama bisa nyambung bisa tidak, nah yang tidak bukan berarti agama itu ga benar inget ! ( gua ga ngajak berbacot ria jadi terserah situ mau terima kata kata gua / engga. hidup mu kau yang pilih jalannya sendiri ) #asekk #yogs #mantabsoul #anjay #wiseman #segalamacemyangkeren",Correction,Question,NO,A1=Opinion; A2=Question. Adjudicated as Question because the text contains a stronger cue for the primary function (Question).
UgyXRYGHo0Uo-hXr2xh4AaABAg,QK01ROEqJ1A,TOP_LEVEL,"Berarti sebenarnya masuk akal juga klo Space Colony jarak nya jauh dari bumi, dan Side 3 ternyata yang paling jauh. Btw gua penggemar Gundam UC, ada yang fans UC juga ga disini ?, Klo ada kenalan lah ??.",Correction,Question,NO,
UgwQCljH9BJPKqQXEBh4AaABAg.8qKJ-vVs5bX8qOrZNpBTLU,rloh5wZxFrU,UgwQCljH9BJPKqQXEBh4AaABAg,"@Alief Rachmat Pelupessy dimensi lain itu alam lain/universe lain. Sebenarnya ada tata surya lain yang deket, gak perlu jauh jauh ke  galaksi lain",Correction,Correction,NO,
Ugwnb0CV5dq8VqPqIq54AaABAg.8qKAJnASrGf8qKJ6-Na4tT,rloh5wZxFrU,Ugwnb0CV5dq8VqPqIq54AaABAg,"File yg dihapus sebenarnya tidak benar² terhapus/hilang, sistem operasi akan melupakan bahwa file tersebut ada di dalam penyimpanan. Jadi meskipun telah dihapus permanen, file tersebut ttp bisa dikembalikan lewat software tertentu",Correction,Correction,NO,
UgwBTof-xiHiAQluhqt4AaABAg,Tx87wEaDtxo,TOP_LEVEL,Apa  galaksi itu sebenarnya bang,Correction,Question,NO,
Ugynj-EuQreW0h3376V4AaABAg.9U7E3yJ7iyN9rPFC6E-yJp,eXml_nlmPoE,Ugynj-EuQreW0h3376V4AaABAg,"Sebenarnya bintang juga bulat, matahari juga termasuk bingang, gambar bintang bersudut itu hanya penggambaran pendaran cahaya bintang saja",Correction,Correction,NO,
UgwHC_oVwicrFrI1k6V4AaABAg.99FRQLbWO0i99is3l_mmpQ,QK01ROEqJ1A,UgwHC_oVwicrFrI1k6V4AaABAg,"@fakhrialfarisi375 tidak ada, sampai kamu masuk ke liang lahat baru kamu akan melihat kehidupan sebenarnya dan pada saat engkau bertemu dengan yang Empunya segalanya, waktunya sudah terlambat.",Correction,Opinion,NO,A1=Opinion; A2=Correction. Adjudicated as Opinion based on the dominant communicative function.
UgxZo5emb5dlygIWweV4AaABAg,iq0yOkj3d28,TOP_LEVEL,"Sebenarnya bumi itu bentuknya panjang seperti permen lolipop?????? dan jangan lupa di atasnya ada warna warni itu lah yang memantul hujan jadi warna warni pelangi, rasanya juga manis percaya lah??????",Correction,Opinion,NO,A1=Opinion; A2=Question. Adjudicated as Opinion based on the dominant communicative function.
UgyLYPg04QFhrAvh_w94AaABAg,QK01ROEqJ1A,TOP_LEVEL,"Koreksi min, misalnua  jarak bumi ke matahari itu 8 menit cahaya, itu artinya matahari yg kita lihat skrg adalah matahari 8 menit yg lalu, krna cahaya baru mencapai dan mengembalikan ke mata kita selama 8 menit",Correction,Correction,NO,
UgwDKNxUsi8GT8jD8d54AaABAg.8pugMeUriZj96FkgzpiR57,iq0yOkj3d28,UgwDKNxUsi8GT8jD8d54AaABAg,"Nggih, itu kalo kita masih terdoktrin bahwa matahari itu sangat besar dan jauh serta BUMI itu kecil ya akhirnya kesimpulane begitu. Justru sebenarnya malah sebaliknya bahwa matahari itu ""relatif kecil dan dekat"" dan BUMI Itu LUAS MENGHAMPAR. Dengan demikian peredaran matahari (dan bulan) setiap hari tidak bisa menjangkau seluruh wilayah di permukaan BUMI. Bagi wilayah yang terkena sinar matahari berarti sedang SIANG sedangkan yang tidak terjangkau sinar matahari berarti sedang MALAM.  Makanya antar wilayah2 tertentu akan ada perbedaan waktu sesuai dengan waktu beredarnya matahari di atas permukaan BUMI yang SANGAT LUAS MENGHAMPAR. Oce??",Correction,Experience,NO,A1=Disagreement; A2=Question. Adjudicated as Experience because the text contains a stronger cue for the primary function (Experience).
Ugj18VZSUnKPYXgCoAEC.8OvxtXFkvs48bQlmIpKYZ7,JRJ1ngbUe6A,Ugj18VZSUnKPYXgCoAEC,"Mitch Plays siap..makasih om..
Sebenarnya saya berharap yg menjawab adalah admin yg buat video ini..TPI om yg jawab..heheh wajar kalo jawabannya kemana2.. gk sesuai yg di tanyain..heheh piss",Correction,Question,NO,A1=Disagreement; A2=Praise. Adjudicated as Question because the text contains a stronger cue for the primary function (Question).
Ugz3KdxZkOsGXaeGB814AaABAg.A61vuPq24uEA81rgRHSNsh,QK01ROEqJ1A,Ugz3KdxZkOsGXaeGB814AaABAg,"@Geiss_Excel sebenarnya bukan itu.....utk memuji Kebesaran TUHAN Allah.....
Dan btp manusia itu sgh tdk berarti",Correction,Opinion,NO,A1=Opinion; A2=Correction. Adjudicated as Opinion based on the dominant communicative function.
UgxjFCSwzuduzB5xXcB4AaABAg.9PL4IIYSkSm9PL5KN7NPet,jPyd0Xv5LfY,UgxjFCSwzuduzB5xXcB4AaABAg,"Bumi berevolusi selama 365 ¼ hari. Jadi 1 tahun itu sebenarnya 365 hari lebih 6 jam. Kalo 6 jam nya diikutkan setiap tahun, otomatis jam ganti tahunnya gak bisa pas jam 12 malam terus dong. Jadinya selisih 6 jam itu dianggap gak ada dan dikumpulkan sampai 4 tahun (4×6=24 jam =1 hari). Terus setelah 4 tahun kan sudah kekumpul 1 hari, dan yang 1 harinya itu ditaruh di tanggal 29 Februari.",Correction,Correction,NO,
UgymuwlSu4iZd0jD5_d4AaABAg,QK01ROEqJ1A,TOP_LEVEL,"Sebenarnya kecepatan cahaya cuman 0,00001 detik bang",Correction,Correction,NO,
UgxoX0pJvbrUZ37Jw_Z4AaABAg.8ohvOth-7jB92npLzZ4q4k,21seK8tKSYI,UgxoX0pJvbrUZ37Jw_Z4AaABAg,@joeshinaga4217 ralat? .. Percaya teori bigbang itu Allah ttep campur tangan..,Correction,Agreement,NO,A1=Agreement; A2=Question. Adjudicated as Agreement based on the dominant communicative function.
UgxE-E44y1GnTpM1dQt4AaABAg.91x28kjUFF392PDlUZwOGJ,21seK8tKSYI,UgxE-E44y1GnTpM1dQt4AaABAg,@gerpulginting8960 dan juga apa yang saya katakan itu bukanlah asumsi sebenarnya?? Tetapi anda yang mengatakan kalau itu asumsi dan secara tidak langsung anda juga mengatakan kalau semua Theori Scientific itu juga berupa asumsi??,Correction,Disagreement,NO,A1=Disagreement; A2=Question. Adjudicated as Disagreement based on the dominant communicative function.
UgyS7mGTSRJlIpIvStp4AaABAg,T9ttUfGG7EE,TOP_LEVEL,"Tahukah Anda kalau Neil Armstrong sebenarnya adalah Alien :
Neil A = A lieN > Alien
Rm = Kemungkinan kode planet
Strong = Artinya ""Kuat""
Jadi, nama Neil Armstrong artinya Alien kuat dari planet Rm


Teori konspirasi++",Correction,Opinion,NO,A1=Opinion; A2=Correction. Adjudicated as Opinion based on the dominant communicative function.
UghrS_yIu8DJSngCoAEC.8Goz5piXq1h8GsLOG3ktAV,iq0yOkj3d28,UghrS_yIu8DJSngCoAEC,apa hakikat sebenarnya dari energi gelap dan zat gelap (astronomi) ?,Correction,Question,NO,
Ugh1I8niRCWHEHgCoAEC,FMNRItiR6ZA,TOP_LEVEL,Sebenarnya apa sih deepweb? Jelasin dong,Correction,Question,NO,
UgyKZdxn5iHBXa-78614AaABAg.9M19vHkmPtW9QcLeSdbn5p,AxyPASIXz1k,UgyKZdxn5iHBXa-78614AaABAg,"@barbenheimerr Sebenarnya gua ga mau debat, cuman karena banyak bocil sok sok paham jadinya masalahnya jadi panjang.",Correction,Disagreement,NO,
Ugw9zBTyJ5Dtmu6ymJ14AaABAg.8ukwqvW7AfM8zeAohWrfEH,FjFsx6iQE3Y,Ugw9zBTyJ5Dtmu6ymJ14AaABAg,@kenny7626 gpp.. utarakan aja apa yg sekiranya benar.. toh disini kita sama2 mencari kebenaran yg sebenarnya kita ga tau yg benar itu.. yg salah itu yg merasa paling benar karena ga ada yg benar-benar benar..,Correction,Correction,NO,A1=Agreement; A2=Question. Adjudicated as Correction because the text contains a stronger cue for the primary function (Correction).
Ugw9zBTyJ5Dtmu6ymJ14AaABAg.8ukwqvW7AfM8yZkLBetOKB,FjFsx6iQE3Y,Ugw9zBTyJ5Dtmu6ymJ14AaABAg,"@chanellsukasuka572 pantes indo gamaju, di koreksi aja ngeyel, ngerasa sok pinter",Correction,Correction,NO,A1=Disagreement; A2=Opinion. Adjudicated as Correction because the text contains a stronger cue for the primary function (Correction).
UgzeRcZ1Ts4YFev1WdJ4AaABAg.9sKB7sWb0R89tMT3KZRkHc,QK01ROEqJ1A,UgzeRcZ1Ts4YFev1WdJ4AaABAg,"sebenarnya ada yg salah di video ini,
gua cari² kecepatan cahaya itu 300rb km
tpi di video itu 1miliar km

dan sebenarnya peneliti jga salah,
mereka hanya melihat dan bukan memastikan memakai orang yang kesana,

jadi kesimpulan peneliti yg make rumus,
ya itu hanya 70% kebenaranya,

kita gatau di planet yg mirip bumi itu bener bsa di tinggali atau tdk,

pdhal manusia kan blm kesana tpi peneliti knpa bsa tau planet itu ada oksigen dan bsa tau detail lengkapnya hanya melihat saja?",Correction,Correction,NO,A1=Correction; A2=Question. Adjudicated as Correction based on the dominant communicative function.
UgxYURFGkyrQ96Z5jWl4AaABAg,AxyPASIXz1k,TOP_LEVEL,"Tuhan dan setan, roh manusia...benda terkecil atau terbesar...atau benda tak terlihat...atau benda cuma cerita doang yg sebenarnya gak ada",Correction,Opinion,NO,A1=Opinion; A2=Correction. Adjudicated as Opinion based on the dominant communicative function.
UgyxYRIFZZ0X8mAj-754AaABAg.8WtJTrN94Y98iFCRLwbCpB,zbSe0xE7tg0,UgyxYRIFZZ0X8mAj-754AaABAg,"Ilmu pengetahuan dan teknologi harus berkembang dari masa ke masa. 

So, jelajah semesta adalah cara untuk belajar dan memanfaatkan ciptaan Tuhan di dunia. Koloni di planet mars, atau planet diluar tatasurya menunjukkan luasnya dunia. 

Ketika ada perkembangan ilmu, kita akan paham apa yang dimaksud atau melakukan koreksi atas pemahaman kita.",Correction,Correction,NO,A1=Opinion; A2=Question. Adjudicated as Correction because the text contains a stronger cue for the primary function (Correction).
Ugyk7USmgfVubJydxEt4AaABAg.9L2szyFkUmu9LD0qz1hRGB,21seK8tKSYI,Ugyk7USmgfVubJydxEt4AaABAg,Bumi it cgi palsu kita sebenarnya tinggal di cangkang kura kura yang barusan jatuh kena tanah lalu kura nya mati sehingga banyak tanah tanah lalu kita bakteri bakteri hidup di cangkang kura kura ini berdasarkan teori nessie HD Judge reomit,Correction,Experience,NO,A1=Opinion; A2=Correction. Adjudicated as Experience because the text contains a stronger cue for the primary function (Experience).
UgxVZJNd693o7eh4iUF4AaABAg,qis44fqpuAU,TOP_LEVEL,"Kalau bisa saya ga milih keduanya, sisi negatif :*
masa lalu : soalnya kalau ke masa lalu, kita bisa merusak sejarah, karna bakal berdampak ke masa sekarang, *misalnya kita pergi ke masa purba, kita ga sengaja ngelakuin sesuatu(nulis atau jatuhin barang seperti handphone etc dari masa sekarang) pasti masa di sekarang bakal berdampak besar perubahannya.
Masa depan : itu juga hampir sama seperti ke masa lalu, namun sedikit berbeda kalau ke masa depan saya takutnya lebih parah, teknologi bakal maju dengan sangat pesat, karna dengan kemajuan teknologi masa depan tidak memungkinkan kita tidak bergantung dengan kemampuan diri kita, karna kita bakal bergantungan dengan mesin waktu dan teknologi yg sangat maju. 
Sisi positif :*
Masa lalu : kita bakal lebih maju dibidang apapun, kedokteran, teknologi, dan peradaban(mungkin lebih maju 1000 tahun dari masa sekarang) 
Masa depan : hampir sama seperti di atas(masa lalu) mungkin lebih lagi, dengan teknologi yg sangat maju kita bakal menginvasi planet bahkan mengelilingi alam semesta. Itu opini saya, jika ada salah mohon di koreksi, karna ini diskusi bersama. Terimakasih.",Correction,Correction,NO,A1=Opinion; A2=Praise. Adjudicated as Correction because the text contains a stronger cue for the primary function (Correction).
UghFTO6-V_Sry3gCoAEC,iq0yOkj3d28,TOP_LEVEL,apa hakikat sebenarnya dari energi gelap dan zat gelap (astronomi) ?,Correction,Question,NO,
UgzZz94O_uIAAdqqgYN4AaABAg,jPyd0Xv5LfY,TOP_LEVEL,Oleng ke kanan belokin ke kanan ya jatoh bang; gw yang oon apa salah narasi ya wkwkwkwk di menit ke 1:27,Correction,Correction,NO,A1=Correction; A2=Question. Adjudicated as Correction based on the dominant communicative function.
UgxgcBwQ7mHl-E_OuvR4AaABAg.8jjqMTVBmyf8nfZrNYQEOP,21seK8tKSYI,UgxgcBwQ7mHl-E_OuvR4AaABAg,"Max's 69 1.ralat,bukan 10m tapi 30 m.
2.yakin tuh segitu? Sebenarnya 30 m itu hanyalah ukuran saat nabi Adam di surga dan ketika di dunia masih tinggi tapi paling setinggi pemain pemain basket. Coba Anda perhatikan kisah nabi Adam lagi,di sana diceritakan bahwa anak anak nabi Adam itu disuruh untuk berteriak dan berkebun,anak dan orang tuanya pasti tinggi nya gak jauh beda dong,jika nabi Adam 30 m pasti anaknya lebih kecil tapi tidak sejauh itu,dengan ketinggian segitu mau makan apa?mau ternak apa?mau nanam apa? Dan jangan lupa nabi Adam dan hawa itu pakai daun dari bumi sebagai pakaian lho,daun apa yang bisa sebesar itu?
3.kera yang berevolusi bukanlah kera yang sering dilihat,jenis nya beda. Kera yang menjadi manusia itu sudah hampir mirip dengan manusia hanya saja sedikit bungkuk,lebih berbulu,dan mulutnya lebih Monyong.",Correction,Correction,NO,A1=Correction; A2=Question. Adjudicated as Correction because the text contains a stronger cue for the primary function (Correction).
